team,player,position,count,probability
SEA,Denzel Boston,WR,39,0.0078
SEA,Kevin Concepcion,WR,39,0.0078
SEA,Emmanuel McNeil-Warren,S,31,0.0062
SEA,Malachi Lawrence,EDGE,28,0.0056
SEA,R Mason Thomas,EDGE,26,0.0052
SEA,Kenyon Sadiq,TE,25,0.005
SEA,Keldric Faulk,EDGE,21,0.0042
SEA,Lee Hunter,DT,21,0.0042
SEA,Akheem Mesidor,EDGE,20,0.004
SEA,Omar Cooper Jr.,WR,18,0.0036
SEA,Max Iheanachor,OT,17,0.0034
SEA,Olaivavega Ioane,IOL,12,0.0024
SEA,Ty Simpson,QB,11,0.0022
SEA,Chase Bisontis,IOL,10,0.002
SEA,Jadarian Price,RB,9,0.0018
SEA,Peter Woods,DT,9,0.0018
SEA,Caleb Lomu,OT,8,0.0016
SEA,Kadyn Proctor,OT,7,0.0014
SEA,Dillon Thieneman,S,5,0.001
SEA,Jacob Rodriguez,LB,5,0.001
SEA,Jermod McCoy,CB,5,0.001
SEA,Anthony Hill Jr.,LB,1,0.0002
SEA,Caleb Downs,S,1,0.0002
SEA,Mansoor Delane,CB,1,0.0002
SEA,Spencer Fano,OT,1,0.0002
SF,Denzel Boston,WR,800,0.16
SF,Blake Miller,OT,766,0.1532
SF,Kevin Concepcion,WR,582,0.1164
SF,Omar Cooper Jr.,WR,489,0.0978
SF,Caleb Lomu,OT,376,0.0752
SF,Kadyn Proctor,OT,351,0.0702
SF,T.J. Parker,EDGE,335,0.067
SF,Emmanuel McNeil-Warren,S,238,0.0476
SF,Olaivavega Ioane,IOL,171,0.0342
SF,Cashius Howell,EDGE,147,0.0294
SF,Max Iheanachor,OT,117,0.0234
SF,Keldric Faulk,EDGE,87,0.0174
SF,Avieon Terrell,CB,85,0.017
SF,Dillon Thieneman,S,74,0.0148
SF,Akheem Mesidor,EDGE,69,0.0138
SF,Spencer Fano,OT,64,0.0128
SF,C.J. Allen,LB,45,0.009
SF,Zion Young,EDGE,40,0.008
SF,Kenyon Sadiq,TE,33,0.0066
SF,Caleb Banks,DT,24,0.0048
SF,Monroe Freeling,OT,23,0.0046
SF,Kayden McDonald,DT,14,0.0028
SF,Peter Woods,DT,13,0.0026
SF,Emmanuel Pregnon,IOL,11,0.0022
SF,Ty Simpson,QB,8,0.0016
SF,Jermod McCoy,CB,7,0.0014
SF,Makai Lemon,WR,7,0.0014
SF,Chase Bisontis,IOL,6,0.0012
SF,Colton Hood,CB,6,0.0012
SF,Caleb Downs,S,4,0.0008
SF,Jordyn Tyson,WR,4,0.0008
SF,Chris Johnson,CB,2,0.0004
SF,Brandon Cisse,CB,1,0.0002
SF,Mansoor Delane,CB,1,0.0002
TB,Keldric Faulk,EDGE,1251,0.2502
TB,Akheem Mesidor,EDGE,1210,0.242
TB,Kenyon Sadiq,TE,895,0.179
TB,Jermod McCoy,CB,537,0.1074
TB,Olaivavega Ioane,IOL,272,0.0544
TB,Avieon Terrell,CB,226,0.0452
TB,Mansoor Delane,CB,147,0.0294
TB,Rueben Bain,EDGE,101,0.0202
TB,Jeremiyah Love,RB,67,0.0134
TB,Spencer Fano,OT,63,0.0126
TB,Monroe Freeling,OT,55,0.011
TB,Francis Mauigoa,OT,36,0.0072
TB,T.J. Parker,EDGE,30,0.006
TB,Caleb Downs,S,20,0.004
TB,Jordyn Tyson,WR,19,0.0038
TB,Dillon Thieneman,S,18,0.0036
TB,Kadyn Proctor,OT,16,0.0032
TB,Caleb Lomu,OT,15,0.003
TB,Makai Lemon,WR,11,0.0022
TB,Sonny Styles,LB,5,0.001
TB,Carnell Tate,WR,2,0.0004
TB,Peter Woods,DT,2,0.0004
TB,Emmanuel McNeil-Warren,S,1,0.0002
TB,Omar Cooper Jr.,WR,1,0.0002
TEN,Jeremiyah Love,RB,1884,0.3768
TEN,David Bailey,EDGE,1063,0.2126
TEN,Rueben Bain,EDGE,609,0.1218
TEN,Sonny Styles,LB,546,0.1092
TEN,Carnell Tate,WR,497,0.0994
TEN,Arvell Reese,EDGE,290,0.058
TEN,Francis Mauigoa,OT,48,0.0096
TEN,Makai Lemon,WR,39,0.0078
TEN,Mansoor Delane,CB,10,0.002
TEN,Caleb Downs,S,6,0.0012
TEN,Monroe Freeling,OT,5,0.001
TEN,Spencer Fano,OT,3,0.0006
WAS,Rueben Bain,EDGE,1732,0.3464
WAS,Jeremiyah Love,RB,750,0.15
WAS,Carnell Tate,WR,606,0.1212
WAS,Sonny Styles,LB,572,0.1144
WAS,David Bailey,EDGE,410,0.082
WAS,Caleb Downs,S,359,0.0718
WAS,Makai Lemon,WR,181,0.0362
WAS,Jordyn Tyson,WR,173,0.0346
WAS,Mansoor Delane,CB,66,0.0132
WAS,Francis Mauigoa,OT,61,0.0122
WAS,Arvell Reese,EDGE,31,0.0062
WAS,Monroe Freeling,OT,19,0.0038
WAS,Spencer Fano,OT,18,0.0036
WAS,Jermod McCoy,CB,13,0.0026
WAS,Dillon Thieneman,S,7,0.0014
WAS,Olaivavega Ioane,IOL,2,0.0004
