pick,player,position,count,probability
29,Olaivavega Ioane,IOL,8,0.0016
29,Lee Hunter,DT,6,0.0012
29,Jordyn Tyson,WR,5,0.001
29,Spencer Fano,OT,5,0.001
29,Ty Simpson,QB,3,0.0006
29,Caleb Downs,S,2,0.0004
29,Jadarian Price,RB,2,0.0004
29,Christen Miller,DT,1,0.0002
29,Emmanuel Pregnon,IOL,1,0.0002
29,Makai Lemon,WR,1,0.0002
29,Mansoor Delane,CB,1,0.0002
29,Monroe Freeling,OT,1,0.0002
30,Kevin Concepcion,WR,641,0.1282
30,Denzel Boston,WR,494,0.0988
30,Cashius Howell,EDGE,451,0.0902
30,Colton Hood,CB,442,0.0884
30,Avieon Terrell,CB,438,0.0876
30,Kenyon Sadiq,TE,371,0.0742
30,T.J. Parker,EDGE,356,0.0712
30,Emmanuel McNeil-Warren,S,313,0.0626
30,Omar Cooper Jr.,WR,270,0.054
30,Zion Young,EDGE,239,0.0478
30,Emmanuel Pregnon,IOL,138,0.0276
30,Brandon Cisse,CB,133,0.0266
30,C.J. Allen,LB,103,0.0206
30,Dillon Thieneman,S,93,0.0186
30,Blake Miller,OT,69,0.0138
30,Caleb Banks,DT,69,0.0138
30,Olaivavega Ioane,IOL,63,0.0126
30,Keldric Faulk,EDGE,62,0.0124
30,Kayden McDonald,DT,42,0.0084
30,Akheem Mesidor,EDGE,40,0.008
30,Max Iheanachor,OT,32,0.0064
30,Chris Johnson,CB,27,0.0054
30,Jermod McCoy,CB,25,0.005
30,Chase Bisontis,IOL,23,0.0046
30,Ty Simpson,QB,17,0.0034
30,Peter Woods,DT,16,0.0032
30,Caleb Lomu,OT,11,0.0022
30,Lee Hunter,DT,11,0.0022
30,Kadyn Proctor,OT,5,0.001
30,Anthony Hill Jr.,LB,2,0.0004
30,Christen Miller,DT,1,0.0002
30,Jadarian Price,RB,1,0.0002
30,Jordyn Tyson,WR,1,0.0002
30,Mansoor Delane,CB,1,0.0002
31,Cashius Howell,EDGE,795,0.159
31,Caleb Banks,DT,505,0.101
31,T.J. Parker,EDGE,472,0.0944
31,Zion Young,EDGE,467,0.0934
31,Kayden McDonald,DT,465,0.093
31,Blake Miller,OT,453,0.0906
31,Kevin Concepcion,WR,325,0.065
31,Denzel Boston,WR,252,0.0504
31,Kenyon Sadiq,TE,213,0.0426
31,Max Iheanachor,OT,205,0.041
31,C.J. Allen,LB,157,0.0314
31,Omar Cooper Jr.,WR,138,0.0276
31,Peter Woods,DT,95,0.019
31,Caleb Lomu,OT,68,0.0136
31,Kadyn Proctor,OT,60,0.012
31,Keldric Faulk,EDGE,55,0.011
31,Lee Hunter,DT,51,0.0102
31,Colton Hood,CB,42,0.0084
31,Akheem Mesidor,EDGE,36,0.0072
31,R Mason Thomas,EDGE,27,0.0054
31,Brandon Cisse,CB,22,0.0044
31,Avieon Terrell,CB,21,0.0042
31,Emmanuel McNeil-Warren,S,18,0.0036
31,Christen Miller,DT,11,0.0022
31,Ty Simpson,QB,11,0.0022
31,Emmanuel Pregnon,IOL,9,0.0018
31,Chris Johnson,CB,7,0.0014
31,Dillon Thieneman,S,5,0.001
31,Spencer Fano,OT,4,0.0008
31,Anthony Hill Jr.,LB,3,0.0006
31,Olaivavega Ioane,IOL,3,0.0006
31,Jacob Rodriguez,LB,2,0.0004
31,Jadarian Price,RB,1,0.0002
31,Jermod McCoy,CB,1,0.0002
31,Monroe Freeling,OT,1,0.0002
32,Colton Hood,CB,1114,0.2228
32,Cashius Howell,EDGE,1031,0.2062
32,Zion Young,EDGE,983,0.1966
32,Brandon Cisse,CB,523,0.1046
32,T.J. Parker,EDGE,287,0.0574
32,Avieon Terrell,CB,277,0.0554
32,Chris Johnson,CB,155,0.031
32,C.J. Allen,LB,81,0.0162
32,Blake Miller,OT,48,0.0096
32,Kayden McDonald,DT,47,0.0094
32,Caleb Banks,DT,44,0.0088
32,Emmanuel Pregnon,IOL,40,0.008
32,Denzel Boston,WR,39,0.0078
32,Kevin Concepcion,WR,39,0.0078
32,Emmanuel McNeil-Warren,S,31,0.0062
32,Malachi Lawrence,EDGE,28,0.0056
32,R Mason Thomas,EDGE,26,0.0052
32,Kenyon Sadiq,TE,25,0.005
32,Keldric Faulk,EDGE,21,0.0042
32,Lee Hunter,DT,21,0.0042
32,Akheem Mesidor,EDGE,20,0.004
32,Omar Cooper Jr.,WR,18,0.0036
32,Max Iheanachor,OT,17,0.0034
32,Olaivavega Ioane,IOL,12,0.0024
32,Ty Simpson,QB,11,0.0022
32,Chase Bisontis,IOL,10,0.002
32,Jadarian Price,RB,9,0.0018
32,Peter Woods,DT,9,0.0018
32,Caleb Lomu,OT,8,0.0016
32,Kadyn Proctor,OT,7,0.0014
32,Dillon Thieneman,S,5,0.001
32,Jacob Rodriguez,LB,5,0.001
32,Jermod McCoy,CB,5,0.001
32,Anthony Hill Jr.,LB,1,0.0002
32,Caleb Downs,S,1,0.0002
32,Mansoor Delane,CB,1,0.0002
32,Spencer Fano,OT,1,0.0002
