pick,player,position,count,probability
27,Carnell Tate,WR,5,0.001
27,Chris Johnson,CB,5,0.001
27,Ty Simpson,QB,4,0.0008
28,Kayden McDonald,DT,1019,0.2038
28,Max Iheanachor,OT,940,0.188
28,Peter Woods,DT,615,0.123
28,Spencer Fano,OT,315,0.063
28,Caleb Banks,DT,247,0.0494
28,Kadyn Proctor,OT,229,0.0458
28,Blake Miller,OT,223,0.0446
28,Monroe Freeling,OT,219,0.0438
28,Olaivavega Ioane,IOL,184,0.0368
28,Avieon Terrell,CB,156,0.0312
28,Caleb Lomu,OT,142,0.0284
28,Jeremiyah Love,RB,104,0.0208
28,T.J. Parker,EDGE,94,0.0188
28,Denzel Boston,WR,76,0.0152
28,Cashius Howell,EDGE,69,0.0138
28,Chase Bisontis,IOL,60,0.012
28,Colton Hood,CB,44,0.0088
28,C.J. Allen,LB,36,0.0072
28,Emmanuel Pregnon,IOL,36,0.0072
28,Kenyon Sadiq,TE,24,0.0048
28,Sonny Styles,LB,20,0.004
28,Ty Simpson,QB,19,0.0038
28,Jadarian Price,RB,16,0.0032
28,Zion Young,EDGE,16,0.0032
28,Akheem Mesidor,EDGE,12,0.0024
28,Kevin Concepcion,WR,11,0.0022
28,Chris Johnson,CB,9,0.0018
28,Dillon Thieneman,S,9,0.0018
28,Keldric Faulk,EDGE,8,0.0016
28,Caleb Downs,S,7,0.0014
28,Omar Cooper Jr.,WR,7,0.0014
28,Emmanuel McNeil-Warren,S,5,0.001
28,Francis Mauigoa,OT,5,0.001
28,Jermod McCoy,CB,5,0.001
28,Brandon Cisse,CB,4,0.0008
28,Malachi Lawrence,EDGE,4,0.0008
28,Mansoor Delane,CB,4,0.0008
28,Jacob Rodriguez,LB,3,0.0006
28,Jordyn Tyson,WR,2,0.0004
28,Makai Lemon,WR,2,0.0004
29,Cashius Howell,EDGE,953,0.1906
29,T.J. Parker,EDGE,796,0.1592
29,Zion Young,EDGE,586,0.1172
29,Colton Hood,CB,461,0.0922
29,Denzel Boston,WR,404,0.0808
29,Avieon Terrell,CB,377,0.0754
29,Max Iheanachor,OT,218,0.0436
29,Chris Johnson,CB,154,0.0308
29,Spencer Fano,OT,78,0.0156
29,Keldric Faulk,EDGE,76,0.0152
29,Dillon Thieneman,S,65,0.013
29,Akheem Mesidor,EDGE,64,0.0128
29,Blake Miller,OT,63,0.0126
29,C.J. Allen,LB,62,0.0124
29,Emmanuel McNeil-Warren,S,61,0.0122
29,Kadyn Proctor,OT,55,0.011
29,Monroe Freeling,OT,52,0.0104
29,Jermod McCoy,CB,49,0.0098
29,Kayden McDonald,DT,43,0.0086
29,Caleb Lomu,OT,39,0.0078
29,Malachi Lawrence,EDGE,38,0.0076
29,Omar Cooper Jr.,WR,38,0.0076
29,Mansoor Delane,CB,37,0.0074
29,Brandon Cisse,CB,33,0.0066
29,Caleb Downs,S,33,0.0066
29,Kevin Concepcion,WR,26,0.0052
29,Peter Woods,DT,19,0.0038
29,Ty Simpson,QB,18,0.0036
29,Kenyon Sadiq,TE,16,0.0032
29,Makai Lemon,WR,16,0.0032
29,Sonny Styles,LB,12,0.0024
29,Chase Bisontis,IOL,11,0.0022
29,Caleb Banks,DT,10,0.002
29,Jeremiyah Love,RB,10,0.002
29,Jordyn Tyson,WR,8,0.0016
29,Rueben Bain,EDGE,7,0.0014
29,Olaivavega Ioane,IOL,6,0.0012
29,Jadarian Price,RB,2,0.0004
29,Carnell Tate,WR,1,0.0002
29,Christen Miller,DT,1,0.0002
29,Emmanuel Pregnon,IOL,1,0.0002
29,Jacob Rodriguez,LB,1,0.0002
30,Colton Hood,CB,1089,0.2178
30,Cashius Howell,EDGE,713,0.1426
30,Denzel Boston,WR,442,0.0884
30,Zion Young,EDGE,375,0.075
30,T.J. Parker,EDGE,333,0.0666
30,Avieon Terrell,CB,211,0.0422
30,Kenyon Sadiq,TE,198,0.0396
30,Chris Johnson,CB,187,0.0374
30,Chase Bisontis,IOL,185,0.037
30,Emmanuel Pregnon,IOL,178,0.0356
30,Olaivavega Ioane,IOL,108,0.0216
30,Emmanuel McNeil-Warren,S,95,0.019
30,C.J. Allen,LB,80,0.016
30,Dillon Thieneman,S,78,0.0156
30,Kayden McDonald,DT,73,0.0146
30,Omar Cooper Jr.,WR,73,0.0146
30,Kevin Concepcion,WR,51,0.0102
30,Keldric Faulk,EDGE,47,0.0094
30,Brandon Cisse,CB,42,0.0084
30,Akheem Mesidor,EDGE,39,0.0078
30,Max Iheanachor,OT,38,0.0076
30,Caleb Banks,DT,37,0.0074
30,Jordyn Tyson,WR,34,0.0068
30,Ty Simpson,QB,34,0.0068
30,Jermod McCoy,CB,31,0.0062
30,R Mason Thomas,EDGE,30,0.006
30,Caleb Downs,S,29,0.0058
30,Mansoor Delane,CB,28,0.0056
30,Malachi Lawrence,EDGE,25,0.005
30,Makai Lemon,WR,21,0.0042
30,Spencer Fano,OT,17,0.0034
30,Caleb Lomu,OT,13,0.0026
30,Sonny Styles,LB,11,0.0022
30,Blake Miller,OT,10,0.002
30,Kadyn Proctor,OT,10,0.002
30,Monroe Freeling,OT,10,0.002
30,Peter Woods,DT,7,0.0014
30,Jeremiyah Love,RB,5,0.001
30,Christen Miller,DT,4,0.0008
30,Jacob Rodriguez,LB,3,0.0006
30,Jadarian Price,RB,3,0.0006
30,Rueben Bain,EDGE,2,0.0004
30,Carnell Tate,WR,1,0.0002
31,Cashius Howell,EDGE,875,0.175
31,Zion Young,EDGE,727,0.1454
31,Max Iheanachor,OT,624,0.1248
31,Kayden McDonald,DT,443,0.0886
31,Caleb Banks,DT,302,0.0604
31,Denzel Boston,WR,273,0.0546
31,Kenyon Sadiq,TE,215,0.043
31,T.J. Parker,EDGE,193,0.0386
31,C.J. Allen,LB,192,0.0384
31,Kadyn Proctor,OT,107,0.0214
31,Blake Miller,OT,105,0.021
31,Spencer Fano,OT,86,0.0172
31,Akheem Mesidor,EDGE,79,0.0158
31,Keldric Faulk,EDGE,75,0.015
31,Caleb Lomu,OT,69,0.0138
31,Colton Hood,CB,69,0.0138
31,Monroe Freeling,OT,59,0.0118
31,R Mason Thomas,EDGE,58,0.0116
31,Malachi Lawrence,EDGE,51,0.0102
31,Omar Cooper Jr.,WR,51,0.0102
31,Kevin Concepcion,WR,39,0.0078
31,Peter Woods,DT,39,0.0078
31,Ty Simpson,QB,38,0.0076
31,Chris Johnson,CB,34,0.0068
31,Sonny Styles,LB,33,0.0066
31,Avieon Terrell,CB,24,0.0048
31,Christen Miller,DT,19,0.0038
31,Brandon Cisse,CB,17,0.0034
31,Emmanuel Pregnon,IOL,14,0.0028
31,Makai Lemon,WR,12,0.0024
31,Emmanuel McNeil-Warren,S,11,0.0022
31,Olaivavega Ioane,IOL,11,0.0022
31,Chase Bisontis,IOL,10,0.002
31,Jordyn Tyson,WR,10,0.002
31,Anthony Hill Jr.,LB,7,0.0014
31,Jacob Rodriguez,LB,7,0.0014
31,Jermod McCoy,CB,6,0.0012
31,Dillon Thieneman,S,5,0.001
31,Jeremiyah Love,RB,5,0.001
31,Jadarian Price,RB,3,0.0006
31,Rueben Bain,EDGE,2,0.0004
31,Mansoor Delane,CB,1,0.0002
32,Colton Hood,CB,1105,0.221
32,Zion Young,EDGE,940,0.188
32,Chris Johnson,CB,747,0.1494
32,Cashius Howell,EDGE,380,0.076
32,Avieon Terrell,CB,288,0.0576
32,Chase Bisontis,IOL,257,0.0514
32,Malachi Lawrence,EDGE,234,0.0468
32,Brandon Cisse,CB,226,0.0452
32,C.J. Allen,LB,111,0.0222
32,Emmanuel Pregnon,IOL,77,0.0154
32,T.J. Parker,EDGE,70,0.014
32,Keldric Faulk,EDGE,66,0.0132
32,Akheem Mesidor,EDGE,54,0.0108
32,Max Iheanachor,OT,54,0.0108
32,Kayden McDonald,DT,49,0.0098
32,Olaivavega Ioane,IOL,44,0.0088
32,Ty Simpson,QB,39,0.0078
32,R Mason Thomas,EDGE,34,0.0068
32,Jermod McCoy,CB,33,0.0066
32,Caleb Banks,DT,28,0.0056
32,Jeremiyah Love,RB,26,0.0052
32,Kenyon Sadiq,TE,21,0.0042
32,Mansoor Delane,CB,20,0.004
32,Jadarian Price,RB,14,0.0028
32,Spencer Fano,OT,11,0.0022
32,Blake Miller,OT,9,0.0018
32,Emmanuel McNeil-Warren,S,9,0.0018
32,Omar Cooper Jr.,WR,9,0.0018
32,Caleb Lomu,OT,8,0.0016
32,Dillon Thieneman,S,8,0.0016
32,Denzel Boston,WR,5,0.001
32,Kadyn Proctor,OT,4,0.0008
32,Kevin Concepcion,WR,4,0.0008
32,Sonny Styles,LB,3,0.0006
32,Christen Miller,DT,2,0.0004
32,Jacob Rodriguez,LB,2,0.0004
32,Jordyn Tyson,WR,2,0.0004
32,Lee Hunter,DT,2,0.0004
32,Monroe Freeling,OT,2,0.0004
32,Anthony Hill Jr.,LB,1,0.0002
32,Caleb Downs,S,1,0.0002
32,Peter Woods,DT,1,0.0002
