file_path,file_type,category,reason,imports_or_called_by,git_tracked,last_modified,safe_to_delete_now
data/analysis/reception_yds_roi_by_position_spread_bucket.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-20T15:26:43.379974127,no
data/analysis/reception_yds_roi_by_position_total_bucket.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-20T15:26:43.393201351,no
data/analysis/reception_yds_roi_wr_underdog_high_total_by_juice.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-20T15:26:43.529506206,no
data/analysis/receptions_juice_buckets.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-20T13:28:30.816970587,no
data/analysis/receptions_line_buckets.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-20T13:28:30.816970587,no
data/analysis/receptions_market_analysis_rows.csv,csv,keep_active,referenced by MARKET_CONFIG,,yes,2026-05-20T13:28:30.828767776,no
data/analysis/receptions_market_summary.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-20T13:28:30.828767776,no
data/analysis/receptions_model_bets.csv,csv,keep_active,referenced by MARKET_CONFIG,,no,2026-05-28T14:29:58.068209887,no
data/analysis/receptions_model_bets_backtest_safe.csv,csv,keep_active,referenced by MARKET_CONFIG,,no,2026-05-28T14:30:01.746162415,no
data/analysis/receptions_residuals.csv,csv,archive_candidate,diagnostic/audit/validation/calibration-style artifact,,yes,2026-05-20T13:28:30.828767776,no
data/analysis/receptions_residuals_clean.csv,csv,archive_candidate,diagnostic/audit/validation/calibration-style artifact,,yes,2026-05-20T13:28:30.828767776,no
data/analysis/receptions_roi_by_juice_bucket.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-20T13:28:30.832262039,no
data/analysis/receptions_roi_by_line_bucket.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-20T13:28:30.832262039,no
data/analysis/receptions_roi_by_position.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-20T13:28:30.832262039,no
data/analysis/receptions_roi_by_position_favorite_status.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-20T13:28:30.832262039,no
data/analysis/receptions_roi_by_position_favorite_total_bucket.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-20T15:13:25.578939199,no
data/analysis/receptions_roi_by_position_line_bucket.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-20T13:28:30.832262039,no
data/analysis/receptions_roi_by_position_line_bucket_favorite_status.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-20T15:13:25.728981733,no
data/analysis/receptions_roi_by_position_line_bucket_favorite_total_bucket.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-20T15:13:25.667204142,no
data/analysis/receptions_roi_by_position_spread_bucket.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-20T15:13:25.492781162,no
data/analysis/receptions_roi_by_position_total_bucket.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-20T15:13:25.512942790,no
data/analysis/receptions_roi_wr_underdog_high_total_by_juice.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-20T15:13:25.694440126,no
data/analysis/rush_yds_juice_buckets.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-21T17:35:14.163438320,no
data/analysis/rush_yds_line_buckets.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-21T17:35:14.155891180,no
data/analysis/rush_yds_market_analysis_rows.csv,csv,keep_active,referenced by MARKET_CONFIG,,yes,2026-05-21T17:35:14.413412094,no
data/analysis/rush_yds_market_summary.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-21T17:35:14.151820183,no
data/analysis/rush_yds_model_bets.csv,csv,keep_active,referenced by MARKET_CONFIG,,no,2026-05-28T15:54:19.745139122,no
data/analysis/rush_yds_model_bets_backtest_safe.csv,csv,keep_active,referenced by MARKET_CONFIG,,no,2026-05-28T15:54:19.857455730,no
data/analysis/rush_yds_residuals.csv,csv,archive_candidate,diagnostic/audit/validation/calibration-style artifact,,yes,2026-05-21T17:35:14.375098467,no
data/analysis/rush_yds_residuals_clean.csv,csv,archive_candidate,diagnostic/audit/validation/calibration-style artifact,,yes,2026-05-21T17:35:14.377776384,no
data/analysis/rush_yds_roi_by_juice_bucket.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-21T17:35:14.198736191,no
data/analysis/rush_yds_roi_by_line_bucket.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-21T17:35:14.194285870,no
data/analysis/rush_yds_roi_by_position.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-21T17:35:14.206366301,no
data/analysis/rush_yds_roi_by_position_favorite_status.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-21T17:35:14.235947132,no
data/analysis/rush_yds_roi_by_position_favorite_total_bucket.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-21T17:35:14.303695679,no
data/analysis/rush_yds_roi_by_position_line_bucket.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-21T17:35:14.215260029,no
data/analysis/rush_yds_roi_by_position_line_bucket_favorite_status.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-21T17:35:14.372575283,no
data/analysis/rush_yds_roi_by_position_line_bucket_favorite_total_bucket.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-21T17:35:14.341358900,no
data/analysis/rush_yds_roi_by_position_spread_bucket.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-21T17:35:14.239365578,no
data/analysis/rush_yds_roi_by_position_total_bucket.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-21T17:35:14.259810448,no
data/analysis/rush_yds_roi_wr_underdog_high_total_by_juice.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-21T17:35:14.353583574,no
data/analysis/week_pass_yds_ensemble_bets.csv,csv,keep_active,referenced by MARKET_CONFIG,,yes,2026-05-26T14:50:56.020921469,no
data/analysis/{output_slug}_roi_by_position_favorite_total_bucket.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-20T15:17:48.001428604,no
data/analysis/{output_slug}_roi_by_position_line_bucket_favorite_status.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-20T15:17:48.110212564,no
data/analysis/{output_slug}_roi_by_position_line_bucket_favorite_total_bucket.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-20T15:17:48.059613705,no
data/analysis/{output_slug}_roi_by_position_spread_bucket.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-20T15:17:47.948204756,no
data/analysis/{output_slug}_roi_by_position_total_bucket.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-20T15:17:47.958240986,no
data/analysis/{output_slug}_roi_wr_underdog_high_total_by_juice.csv,csv,unknown_review_needed,analysis CSV not directly classified; review usage before archiving,,yes,2026-05-20T15:17:48.080851078,no
data/processed/archive/fanduel_pass_yds_history_2023_2024_2025_v1.csv,csv,keep_reference,reference/baseline/parity/archive artifact,,no,2026-05-20T13:28:31.331666708,no
data/processed/archive/fanduel_pass_yds_history_2024_v1.csv,csv,keep_reference,reference/baseline/parity/archive artifact,,no,2026-05-20T13:28:31.331666708,no
data/processed/archive/fanduel_receptions_history_2023_2024_2025_v1.csv,csv,keep_reference,reference/baseline/parity/archive artifact,,no,2026-05-20T13:28:31.339739799,no
data/processed/eda/archetype_summary.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,no,2026-05-20T13:28:31.339739799,no
data/processed/eda/correlation_report.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,no,2026-05-20T13:28:31.342686892,no
data/processed/eda/duplicate_check.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,no,2026-05-20T13:28:31.342686892,no
data/processed/eda/missingness_report.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,no,2026-05-20T13:28:31.344402552,no
data/processed/eda/player_volatility.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,no,2026-05-20T13:28:31.346881866,no
data/processed/eda/stat_summary_by_position.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,no,2026-05-20T13:28:31.347879887,no
data/processed/eda/stat_summary_overall.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,no,2026-05-20T13:28:31.348879337,no
data/processed/eda_filtered/filtered_stat_summary.csv,csv,archive_candidate,diagnostic/audit/validation/calibration-style artifact,,no,2026-05-20T13:28:31.349879503,no
data/processed/eda_plots/QB_pass_attempts_gte_20_passing_yards.png,png,archive_candidate,generated plot/image output; likely archival analysis artifact,,no,2026-05-20T13:28:31.350958347,no
data/processed/eda_plots/QB_rush_attempts_gte_5_rushing_yards.png,png,archive_candidate,generated plot/image output; likely archival analysis artifact,,no,2026-05-20T13:28:31.354193211,no
data/processed/eda_plots/RB_rush_attempts_gte_8_rushing_yards.png,png,archive_candidate,generated plot/image output; likely archival analysis artifact,,no,2026-05-20T13:28:31.355193615,no
data/processed/eda_plots/WR_TE_routes_gte_15_receiving_yards.png,png,archive_candidate,generated plot/image output; likely archival analysis artifact,,no,2026-05-20T13:28:31.356192112,no
data/processed/eda_plots/WR_TE_targets_gte_7_receiving_yards.png,png,archive_candidate,generated plot/image output; likely archival analysis artifact,,no,2026-05-20T13:28:31.358560085,no
data/processed/eda_plots/boxplot_distribution_comparison.png,png,archive_candidate,generated plot/image output; likely archival analysis artifact,,no,2026-05-20T13:28:31.359558582,no
data/processed/fanduel_pass_yds_history.csv,csv,keep_active,referenced by MARKET_CONFIG,,yes,2026-05-20T13:28:31.361062288,no
data/processed/fanduel_receptions_history.csv,csv,keep_active,referenced by MARKET_CONFIG,,yes,2026-05-20T13:28:31.367679596,no
data/processed/fantasypros_qb_weekly_projections.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,yes,2026-05-20T13:28:31.369765282,no
data/processed/fantasypros_weekly_projections_api.csv,csv,keep_active,referenced by MARKET_CONFIG,,yes,2026-05-21T13:58:02.872024536,no
data/processed/ffa_weekly_projections.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,yes,2026-05-20T13:28:31.402807236,no
data/processed/game_context.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,yes,2026-05-20T13:28:31.402807236,no
data/processed/game_context_2023.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,no,2026-05-26T19:22:12.186776161,no
data/processed/merged_props_with_actuals_2023.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,no,2026-05-26T19:21:11.287853479,no
data/processed/merged_props_with_context.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,yes,2026-05-20T13:28:31.411092281,no
data/processed/merged_props_with_context_2023.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,no,2026-05-26T19:23:52.983718395,no
data/processed/merged_props_with_rolling.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,yes,2026-05-20T13:28:31.414474964,no
data/processed/pass_yds_dataset.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,yes,2026-05-20T13:28:31.414474964,no
data/processed/pass_yds_dataset_fp.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,yes,2026-05-20T13:28:31.422154903,no
data/processed/pass_yds_dataset_fp_debiased.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,yes,2026-05-20T13:28:31.422154903,no
data/processed/pass_yds_dataset_sigma.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,yes,2026-05-20T13:28:31.428878307,no
data/processed/pass_yds_sim_probs.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,yes,2026-05-20T13:28:31.430414915,no
data/processed/pff/pff_passing_weekly.csv,csv,keep_active,referenced by MARKET_CONFIG,,yes,2026-05-20T13:28:31.436050177,no
data/processed/pff/pff_player_weekly_master.csv,csv,keep_active,referenced by MARKET_CONFIG,,yes,2026-05-20T13:28:31.470771551,no
data/processed/pff/pff_receiving_weekly.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,yes,2026-05-20T13:28:31.488423824,no
data/processed/pff/pff_rushing_weekly.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,yes,2026-05-20T13:28:31.498050690,no
data/processed/projections/2025/week_01/QB_ESPN_CBS.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,yes,2026-05-20T13:28:31.498050690,no
data/processed/projections/2025/week_01/QB_FantasyPros.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,yes,2026-05-20T13:28:31.498050690,no
data/processed/projections/2025/week_01/QB_NFL_FFToday.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,yes,2026-05-20T13:28:31.498050690,no
data/processed/projections/2025/week_01/qb_projection_ensemble.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,yes,2026-05-20T13:28:31.498050690,no
data/processed/projections/2025/week_01/qb_projection_sources_long.csv,csv,unknown_review_needed,processed dataset may be upstream input; review lineage before archiving,,yes,2026-05-20T13:28:31.498050690,no
scripts/00_config/__pycache__/market_config.cpython-311.pyc,pyc,delete_candidate,generated cache/temp artifact,,no,2026-05-28T17:55:15.298253059,yes
scripts/00_config/market_config.py,py,keep_active,explicitly active in cleanup instructions/current workflow,scripts/03_modeling/backtest_market_model.py; scripts/03_modeling/build_market_projection_engine.py; scripts/03_modeling/build_receiving_yds_projection_engine.py; scripts/03_modeling/build_rush_yds_projection_engine.py; scripts/04_analysis/analyze_market.py; scripts/04_analysis/audit_pass_yds_source_lineage.py; scripts/04_analysis/build_cleanup_inventory.py; scripts/04_analysis/inventory_player_props_cleanup.py,yes,2026-05-28T15:54:13.195030689,no
scripts/01_build/archive_odds_snapshot.py,py,keep_reference,reference/baseline/parity/archive artifact,,yes,2026-05-20T13:28:36.895329475,no
scripts/01_build/backfill_closing_props.py,py,keep_active,imported or referenced by another script,scripts/04_analysis/inventory_player_props_cleanup.py,yes,2026-05-26T18:56:01.690369129,no
scripts/01_build/backfill_fanduel_pass_yds_history.py,py,unknown_review_needed,script not detected as active; review manually before archiving,,yes,2026-05-20T13:28:36.896788597,no
scripts/01_build/backfill_fanduel_rec_yds_history.py,py,unknown_review_needed,script not detected as active; review manually before archiving,,yes,2026-05-20T14:58:42.723180056,no
scripts/01_build/backfill_fanduel_receptions_history.py,py,unknown_review_needed,script not detected as active; review manually before archiving,,yes,2026-05-20T13:28:36.896788597,no
scripts/01_build/build_game_context_from_nflverse.py,py,keep_active,imported or referenced by another script,scripts/04_analysis/inventory_player_props_cleanup.py,yes,2026-05-26T19:22:57.808819771,no
scripts/01_build/build_pass_yds_dataset.py,py,unknown_review_needed,script not detected as active; review manually before archiving,,yes,2026-05-20T13:28:36.896788597,no
scripts/01_build/build_pass_yds_dataset_fp.py,py,unknown_review_needed,script not detected as active; review manually before archiving,,yes,2026-05-20T13:28:36.900785208,no
scripts/01_build/fp_api_test.py,py,unknown_review_needed,script not detected as active; review manually before archiving,,yes,2026-05-20T18:01:38.636840820,no
scripts/01_build/ingest_fantasypros_projections.py,py,unknown_review_needed,script not detected as active; review manually before archiving,,yes,2026-05-20T13:28:36.900785208,no
scripts/01_build/ingest_fantasypros_qb_web.py,py,unknown_review_needed,script not detected as active; review manually before archiving,,yes,2026-05-20T13:28:36.900785208,no
scripts/01_build/ingest_fantasypros_receiving_web.py,py,unknown_review_needed,script not detected as active; review manually before archiving,,yes,2026-05-20T15:56:04.108030796,no
scripts/01_build/ingest_fantasypros_weekly_projections_api.py,py,keep_active,imported or referenced by another script,scripts/04_analysis/inventory_player_props_cleanup.py,yes,2026-05-20T18:19:39.209650278,no
scripts/01_build/ingest_ffa_projections.py,py,unknown_review_needed,script not detected as active; review manually before archiving,,yes,2026-05-20T13:28:36.900785208,no
scripts/01_build/ingest_pff.py,py,keep_active,imported or referenced by another script,scripts/04_analysis/inventory_player_props_cleanup.py,yes,2026-05-20T13:28:36.900785208,no
scripts/01_build/merge_game_context.py,py,keep_active,imported or referenced by another script,scripts/04_analysis/inventory_player_props_cleanup.py,yes,2026-05-26T19:23:43.405107021,no
scripts/01_build/merge_props_with_actuals.py,py,keep_active,imported or referenced by another script,scripts/04_analysis/inventory_player_props_cleanup.py,yes,2026-05-26T19:20:40.098096848,no
scripts/03_modeling/backtest_market_model.py,py,keep_active,explicitly active in cleanup instructions/current workflow,scripts/04_analysis/build_cleanup_inventory.py; scripts/04_analysis/inventory_player_props_cleanup.py,yes,2026-05-28T15:01:47.991466284,no
scripts/03_modeling/backtest_receiving_yds_model.py,py,keep_active,imported or referenced by another script,scripts/04_analysis/inventory_player_props_cleanup.py,yes,2026-05-22T17:09:50.528730869,no
scripts/03_modeling/backtest_rush_yds_model.py,py,keep_active,imported or referenced by another script,scripts/04_analysis/inventory_player_props_cleanup.py,yes,2026-05-22T16:42:47.455394506,no
scripts/03_modeling/build_fp_debiased_projection.py,py,unknown_review_needed,script not detected as active; review manually before archiving,,yes,2026-05-20T13:28:37.344524860,no
scripts/03_modeling/build_market_projection_engine.py,py,keep_active,explicitly active in cleanup instructions/current workflow,scripts/04_analysis/build_cleanup_inventory.py; scripts/04_analysis/inventory_player_props_cleanup.py,yes,2026-05-26T14:50:10.087377548,no
scripts/03_modeling/build_pass_yds_baseline.py,py,keep_active,imported or referenced by another script,scripts/04_analysis/audit_pass_yds_source_lineage.py,yes,2026-05-20T13:28:36.912574530,no
scripts/03_modeling/build_pass_yds_residual_model.py,py,archive_candidate,diagnostic/audit/validation/calibration-style artifact,,yes,2026-05-20T13:28:36.912574530,no
scripts/03_modeling/build_pass_yds_sigma_model.py,py,unknown_review_needed,script not detected as active; review manually before archiving,,yes,2026-05-20T13:28:37.347001076,no
scripts/03_modeling/build_projection_ensemble_engine.py,py,keep_active,explicitly active in cleanup instructions/current workflow,scripts/03_modeling/build_market_projection_engine.py; scripts/04_analysis/audit_pass_yds_source_lineage.py; scripts/04_analysis/build_cleanup_inventory.py; scripts/04_analysis/inventory_player_props_cleanup.py,yes,2026-05-20T13:28:37.348154306,no
scripts/03_modeling/build_receiving_yds_projection_engine.py,py,keep_active,explicitly active in cleanup instructions/current workflow,scripts/03_modeling/build_market_projection_engine.py; scripts/04_analysis/build_cleanup_inventory.py; scripts/04_analysis/inventory_player_props_cleanup.py,yes,2026-05-28T15:12:26.184897661,no
scripts/03_modeling/build_receptions_projection_engine.py,py,keep_active,explicitly active in cleanup instructions/current workflow,scripts/03_modeling/build_market_projection_engine.py; scripts/04_analysis/build_cleanup_inventory.py; scripts/04_analysis/inventory_player_props_cleanup.py,yes,2026-05-28T14:31:08.160432339,no
scripts/03_modeling/build_rush_yds_projection_engine.py,py,keep_active,explicitly active in cleanup instructions/current workflow,scripts/03_modeling/build_market_projection_engine.py; scripts/04_analysis/build_cleanup_inventory.py; scripts/04_analysis/inventory_player_props_cleanup.py,yes,2026-05-28T15:54:06.918115139,no
scripts/03_modeling/simulate_pass_yds.py,py,keep_active,imported or referenced by another script,scripts/03_modeling/backtest_market_model.py; scripts/04_analysis/audit_pass_yds_source_lineage.py; scripts/04_analysis/build_cleanup_inventory.py; scripts/04_analysis/inventory_player_props_cleanup.py; scripts/04_analysis/validate_safe_outputs.py,yes,2026-05-20T13:28:36.912574530,no
scripts/03_modeling/simulate_pass_yds_probs.py,py,keep_reference,reference/baseline/parity/archive artifact,,yes,2026-05-20T13:28:36.912574530,no
scripts/04_analysis/analyze_fp_pass_yds_calibration.py,py,archive_candidate,diagnostic/audit/validation/calibration-style artifact,,yes,2026-05-20T13:28:36.912574530,no
scripts/04_analysis/analyze_market.py,py,keep_active,imported or referenced by another script,scripts/03_modeling/build_market_projection_engine.py; scripts/03_modeling/build_receiving_yds_projection_engine.py; scripts/03_modeling/build_receptions_projection_engine.py; scripts/03_modeling/build_rush_yds_projection_engine.py,yes,2026-05-21T17:35:00.561801672,no
scripts/04_analysis/analyze_market_results.py,py,unknown_review_needed,script not detected as active; review manually before archiving,,yes,2026-05-20T13:28:36.912574530,no
scripts/04_analysis/analyze_pass_yards_context.py,py,unknown_review_needed,script not detected as active; review manually before archiving,,yes,2026-05-20T13:28:36.912574530,no
scripts/04_analysis/audit_actuals_sources.py,py,archive_candidate,diagnostic/audit/validation/calibration-style artifact,,yes,2026-05-20T13:28:36.912574530,no
scripts/04_analysis/audit_pass_yds_source_lineage.py,py,keep_active,explicitly active in cleanup instructions/current workflow,scripts/04_analysis/build_cleanup_inventory.py,no,2026-05-28T16:42:12.795907974,no
scripts/04_analysis/audit_projection_sources.py,py,archive_candidate,diagnostic/audit/validation/calibration-style artifact,,yes,2026-05-26T19:30:50.827329874,no
scripts/04_analysis/build_cleanup_inventory.py,py,keep_active,explicitly active in cleanup instructions/current workflow,,no,2026-05-28T17:29:29.981086254,no
scripts/04_analysis/build_pass_yds_backtest_safe_sidecar.py,py,keep_active,explicitly active in cleanup instructions/current workflow,scripts/04_analysis/build_cleanup_inventory.py,no,2026-05-28T16:44:01.406220436,no
scripts/04_analysis/diagnose_receiving_yds_interactions.py,py,archive_candidate,diagnostic/audit/validation/calibration-style artifact,,yes,2026-05-26T17:51:22.854990244,no
scripts/04_analysis/diagnose_receiving_yds_model.py,py,archive_candidate,diagnostic/audit/validation/calibration-style artifact,,yes,2026-05-26T17:29:58.716524601,no
scripts/04_analysis/eda_filtered.py,py,archive_candidate,diagnostic/audit/validation/calibration-style artifact,,yes,2026-05-20T13:28:36.912574530,no
scripts/04_analysis/eda_pff.py,py,archive_candidate,diagnostic/audit/validation/calibration-style artifact,,yes,2026-05-20T13:28:36.912574530,no
scripts/04_analysis/eda_plots.py,py,archive_candidate,diagnostic/audit/validation/calibration-style artifact,,yes,2026-05-20T13:28:36.912574530,no
scripts/04_analysis/inventory_player_props_cleanup.py,py,unknown_review_needed,script not detected as active; review manually before archiving,,yes,2026-05-26T19:51:49.463877678,no
scripts/04_analysis/test_receiving_yds_filters.py,py,archive_candidate,diagnostic/audit/validation/calibration-style artifact,,yes,2026-05-26T17:34:11.113691330,no
scripts/04_analysis/validate_receiving_yds_filters_by_season.py,py,archive_candidate,diagnostic/audit/validation/calibration-style artifact,,yes,2026-05-26T17:54:24.462578535,no
scripts/04_analysis/validate_receiving_yds_filters_chrono_split.py,py,archive_candidate,diagnostic/audit/validation/calibration-style artifact,,yes,2026-05-26T17:59:30.010531187,no
scripts/04_analysis/validate_safe_outputs.py,py,keep_active,explicitly active in cleanup instructions/current workflow,scripts/04_analysis/build_cleanup_inventory.py,no,2026-05-28T16:38:07.940731525,no
